scraped_at,make,model,variant,display_name,title_text,url,price_sek,year,mileage_km,source,status,price_rank,mileage_rank,year_rank,deal_score
2026-07-09T01:09:36,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24667094,389900,2023,86160,market,active_or_seen,15.0,14.0,18.0,15.299999999999999
2026-07-09T01:11:06,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24634773,399500,2023,73650,market,active_or_seen,18.0,9.0,18.0,15.299999999999999
2026-07-09T01:10:12,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24657161,434800,2023,34730,market,active_or_seen,23.0,1.0,18.0,15.4
2026-07-09T01:10:20,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24655641,399800,2023,52140,market,active_or_seen,21.0,5.0,18.0,15.6
2026-07-09T01:07:44,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/22594779,424800,2024,83340,market,active_or_seen,2.0,8.0,5.5,4.5
2026-07-09T01:07:33,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24634321,419800,2024,94960,market,active_or_seen,1.0,10.0,5.5,4.6
2026-07-09T01:08:39,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24562132,474900,2024,39890,market,active_or_seen,7.0,1.0,5.5,4.9
2026-07-09T01:07:28,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24659827,456985,2024,57030,market,active_or_seen,4.0,7.0,5.5,5.199999999999999
2026-07-09T01:08:55,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/23800448,468900,2024,47900,market,active_or_seen,5.0,5.5,5.5,5.25
2026-07-09T01:09:14,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24512342,450990,2024,90690,market,active_or_seen,3.0,9.0,5.5,5.299999999999999
2026-07-09T01:07:58,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24619430,479800,2024,40030,market,active_or_seen,8.0,2.0,5.5,5.699999999999999
2026-07-09T01:08:42,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/23536396,469000,2024,47900,market,active_or_seen,6.0,5.5,5.5,5.75
2026-07-09T01:08:33,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/23836520,479900,2024,47000,market,active_or_seen,9.0,4.0,5.5,6.800000000000001
2026-07-09T01:07:39,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24630697,501990,2024,43140,market,active_or_seen,10.0,3.0,5.5,7.0
2026-07-09T01:08:09,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/23389608,378800,2023,96590,market,active_or_seen,3.0,17.0,21.0,10.8
2026-07-09T01:08:31,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24599554,369900,2023,98530,market,active_or_seen,2.0,19.0,21.0,10.9
2026-07-09T01:07:55,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24245649,354700,2023,128860,market,active_or_seen,1.0,21.0,21.0,11.0
2026-07-09T01:07:52,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24626074,389900,2023,80170,market,active_or_seen,7.5,11.0,21.0,11.25
2026-07-09T01:08:23,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24269779,398800,2023,74730,market,active_or_seen,9.0,9.0,21.0,11.399999999999999
2026-07-09T01:08:06,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24614568,389800,2023,87790,market,active_or_seen,6.0,15.0,21.0,11.7
2026-07-09T01:08:28,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24601089,379900,2023,97310,market,active_or_seen,4.5,18.0,21.0,11.85
2026-07-09T01:07:11,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24667094,389900,2023,86160,market,active_or_seen,7.5,14.0,21.0,12.15
2026-07-09T01:09:17,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24511628,379900,2023,102310,market,active_or_seen,4.5,20.0,21.0,12.45
2026-07-09T01:07:47,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/22241669,368700,2022,80840,market,active_or_seen,5.0,7.0,39.5,12.5
2026-07-09T01:08:44,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24246231,399800,2023,78750,market,active_or_seen,11.0,10.0,21.0,12.7
2026-07-09T01:08:17,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24608704,424800,2023,49830,market,active_or_seen,16.0,2.0,21.0,12.8
2026-07-09T01:07:22,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24661131,419000,2023,58180,market,active_or_seen,14.0,6.0,21.0,13.0
2026-07-09T01:07:36,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/23492106,319800,2022,141940,market,active_or_seen,1.0,16.0,39.5,13.2
2026-07-09T01:07:09,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24149834,399800,2023,82970,market,active_or_seen,11.0,12.0,21.0,13.3
2026-07-09T01:08:52,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/23901108,327400,2022,135000,market,active_or_seen,2.0,15.0,39.5,13.4
2026-07-09T01:07:03,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24669713,429900,2023,50350,market,active_or_seen,17.0,3.0,21.0,13.600000000000001
2026-07-09T01:08:01,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24618498,339500,2022,118540,market,active_or_seen,3.0,14.0,39.5,13.600000000000001
2026-07-09T01:07:30,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/19249622,349800,2022,106890,market,active_or_seen,4.0,13.0,39.5,13.8
2026-07-09T01:08:03,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/23375650,419800,2023,61920,market,active_or_seen,15.0,7.0,21.0,13.8
2026-07-09T01:07:14,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24466899,388900,2022,72120,market,active_or_seen,9.0,6.0,39.5,14.2
2026-07-09T01:08:50,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24314789,399800,2023,89170,market,active_or_seen,11.0,16.0,21.0,14.5
2026-07-09T01:09:03,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/23615967,368900,2022,103990,market,active_or_seen,6.0,12.0,39.5,14.5
2026-07-09T01:09:01,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/23651467,404800,2023,83020,market,active_or_seen,13.0,13.0,21.0,14.600000000000001
2026-07-09T01:09:09,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24512359,368990,2022,98800,market,active_or_seen,7.0,11.0,39.5,14.7
2026-07-09T01:07:19,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24663820,379990,2022,94510,market,active_or_seen,8.0,10.0,39.5,14.9
2026-07-09T01:08:12,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24297404,459800,2023,42080,market,active_or_seen,21.0,1.0,21.0,15.0
2026-07-09T01:07:25,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24660587,439900,2023,53640,market,active_or_seen,19.0,5.0,21.0,15.2
2026-07-09T01:07:50,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24626394,389990,2022,83350,market,active_or_seen,10.0,8.0,39.5,15.3
2026-07-09T01:08:14,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24258600,454900,2023,52370,market,active_or_seen,20.0,4.0,21.0,15.399999999999999
2026-07-09T01:08:58,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/23773262,394900,2022,62330,market,active_or_seen,12.0,5.0,39.5,15.4
2026-07-09T01:07:06,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24266846,424900,2022,39610,market,active_or_seen,14.0,2.0,39.5,15.5
2026-07-09T01:08:47,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/23679506,414800,2022,60060,market,active_or_seen,13.0,4.0,39.5,15.600000000000001
2026-07-09T01:09:12,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24512345,433990,2023,66530,market,active_or_seen,18.0,8.0,21.0,15.600000000000001
2026-07-09T01:08:36,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24589935,392990,2022,85860,market,active_or_seen,11.0,9.0,39.5,16.1
2026-07-09T01:08:20,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24608114,444800,2022,26110,market,active_or_seen,16.0,1.0,39.5,16.200000000000003
2026-07-09T01:09:06,Tesla,Model Y,Performance,Tesla Model Y Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24512344,425990,2022,55870,market,active_or_seen,15.0,3.0,39.5,16.3
2026-07-09T01:37:53,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24594798,424900,2026,2720,market,active_or_seen,1.0,2.0,3.0,1.7000000000000002
2026-07-09T01:37:06,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24644309,449900,2026,2500,market,active_or_seen,2.0,1.0,3.0,1.9000000000000001
2026-07-09T01:37:58,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24590309,479000,2026,7960,market,active_or_seen,3.0,4.0,3.0,3.3000000000000003
2026-07-09T01:37:04,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24507765,349000,2025,16390,market,active_or_seen,1.0,2.0,12.0,3.5000000000000004
2026-07-09T01:38:29,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/22427594,529900,2026,3050,market,active_or_seen,5.0,3.0,3.0,4.0
2026-07-09T01:37:48,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24595100,499900,2026,11400,market,active_or_seen,4.0,5.0,3.0,4.1
2026-07-09T01:38:15,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24563554,369900,2025,7180,market,active_or_seen,5.0,1.0,12.0,5.2
2026-07-09T01:37:20,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24627478,359900,2025,26170,market,active_or_seen,3.0,5.0,12.0,5.4
2026-07-09T01:36:58,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24648694,366000,2025,25500,market,active_or_seen,4.0,4.0,12.0,5.6000000000000005
2026-07-09T01:38:40,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24521415,359000,2025,29720,market,active_or_seen,2.0,9.0,12.0,6.1
2026-07-09T01:38:12,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24004702,318800,2024,28610,market,active_or_seen,1.0,4.0,26.5,7.000000000000001
2026-07-09T01:36:53,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24165814,379900,2025,19070,market,active_or_seen,7.5,3.0,12.0,7.050000000000001
2026-07-09T01:38:04,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24588120,319900,2024,26970,market,active_or_seen,2.0,3.0,26.5,7.200000000000001
2026-07-09T01:37:56,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24592473,374900,2025,28310,market,active_or_seen,6.0,8.0,12.0,7.800000000000001
2026-07-09T01:36:39,Volvo,EX30,EX30,Volvo EX30,Volvo XC40,https://www.blocket.se/mobility/item/24662822,299900,2023,86750,market,active_or_seen,1.0,2.0,35.5,8.200000000000001
2026-07-09T01:38:34,Volvo,EX30,EX30,Volvo EX30,Volvo XC40,https://www.blocket.se/mobility/item/24522796,334900,2023,51540,market,active_or_seen,2.0,1.0,35.5,8.4
2026-07-09T01:38:48,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24520867,379900,2025,38220,market,active_or_seen,7.5,11.0,12.0,9.45
2026-07-09T01:37:12,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24632679,339000,2024,34590,market,active_or_seen,4.5,7.0,26.5,9.65
2026-07-09T01:38:26,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24535912,339000,2024,38030,market,active_or_seen,4.5,8.0,26.5,9.950000000000001
2026-07-09T01:38:45,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24521026,419000,2025,26990,market,active_or_seen,11.0,7.0,12.0,10.0
2026-07-09T01:38:20,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24560905,419800,2025,26550,market,active_or_seen,12.0,6.0,12.0,10.2
2026-07-09T01:38:07,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24588110,329900,2024,46080,market,active_or_seen,3.0,12.0,26.5,10.4
2026-07-09T01:38:42,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24521123,399900,2025,41240,market,active_or_seen,9.5,12.0,12.0,10.75
2026-07-09T01:37:42,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24597216,349000,2024,32620,market,active_or_seen,8.0,5.0,26.5,10.8
2026-07-09T01:37:45,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/23587064,399900,2025,85060,market,active_or_seen,9.5,13.0,12.0,11.05
2026-07-09T01:37:50,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24595011,369000,2024,8440,market,active_or_seen,11.0,1.0,26.5,11.100000000000001
2026-07-09T01:37:26,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24626038,429000,2025,32510,market,active_or_seen,13.0,10.0,12.0,11.9
2026-07-09T01:36:47,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24659382,339500,2024,69100,market,active_or_seen,6.0,14.0,26.5,12.5
2026-07-09T01:36:55,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/23006249,359900,2024,44090,market,active_or_seen,10.0,9.0,26.5,13.0
2026-07-09T01:36:50,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24298621,369800,2024,34410,market,active_or_seen,12.0,6.0,26.5,13.100000000000001
2026-07-09T01:37:01,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24648547,344500,2024,70530,market,active_or_seen,7.0,15.0,26.5,13.3
2026-07-09T01:38:18,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/23780259,409800,2024,19430,market,active_or_seen,15.0,2.0,26.5,13.4
2026-07-09T01:37:23,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24627425,349900,2024,73110,market,active_or_seen,9.0,16.0,26.5,14.600000000000001
2026-07-09T01:37:17,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24629505,379800,2024,44880,market,active_or_seen,13.0,10.0,26.5,14.8
2026-07-09T01:37:15,Volvo,EX30,EX30,Volvo EX30,Volvo EX30,https://www.blocket.se/mobility/item/24629584,379900,2024,44960,market,active_or_seen,14.0,11.0,26.5,15.600000000000001
2026-07-09T01:36:45,Volvo,EX30,EX30,Volvo EX30,Volvo XC40,https://www.blocket.se/mobility/item/24660963,429500,2024,52480,market,active_or_seen,16.0,13.0,26.5,17.200000000000003
2026-07-09T01:40:59,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/22652258,534900,2026,1610,market,active_or_seen,4.0,1.0,5.5,3.4
2026-07-09T01:39:04,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24659500,479000,2026,12890,market,active_or_seen,1.0,8.0,5.5,4.0
2026-07-09T01:40:26,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24629590,559900,2026,3620,market,active_or_seen,6.0,3.0,5.5,5.0
2026-07-09T01:39:07,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24657024,549500,2026,6860,market,active_or_seen,5.0,5.0,5.5,5.1
2026-07-09T01:40:07,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24634025,479900,2026,15430,market,active_or_seen,2.0,10.0,5.5,5.1
2026-07-09T01:40:21,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24629811,494500,2026,13090,market,active_or_seen,3.0,9.0,5.5,5.299999999999999
2026-07-09T01:39:53,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24645161,579000,2026,1900,market,active_or_seen,9.0,2.0,5.5,6.199999999999999
2026-07-09T01:38:59,Volvo,EX40,EX40,Volvo EX40,Volvo EC40,https://www.blocket.se/mobility/item/24661015,569400,2026,7900,market,active_or_seen,7.0,6.0,5.5,6.4
2026-07-09T01:39:42,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24646910,569900,2026,12350,market,active_or_seen,8.0,7.0,5.5,7.199999999999999
2026-07-09T01:41:04,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24618121,579800,2026,6520,market,active_or_seen,10.0,4.0,5.5,7.300000000000001
2026-07-09T01:40:10,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24633495,434900,2025,18550,market,active_or_seen,6.0,2.0,24.5,8.5
2026-07-09T01:39:01,Volvo,EX40,EX40,Volvo EX40,Volvo XC40,https://www.blocket.se/mobility/item/24660963,429500,2024,52480,market,active_or_seen,1.0,1.0,39.0,8.600000000000001
2026-07-09T01:38:56,Volvo,EX40,EX40,Volvo EX40,Volvo XC40,https://www.blocket.se/mobility/item/24662822,299900,2023,86750,market,active_or_seen,1.0,1.0,40.0,8.8
2026-07-09T01:40:29,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24629576,429900,2025,40380,market,active_or_seen,3.0,14.0,24.5,10.600000000000001
2026-07-09T01:39:37,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24647103,439900,2025,23920,market,active_or_seen,8.5,5.0,24.5,10.65
2026-07-09T01:39:51,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/23809920,429900,2025,42750,market,active_or_seen,3.0,16.0,24.5,11.2
2026-07-09T01:40:48,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24627416,429900,2025,46420,market,active_or_seen,3.0,20.0,24.5,12.4
2026-07-09T01:39:23,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24652361,449000,2025,27710,market,active_or_seen,10.0,10.0,24.5,12.9
2026-07-09T01:39:45,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24645355,439000,2025,41720,market,active_or_seen,7.0,15.0,24.5,12.9
2026-07-09T01:40:53,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24627402,429900,2025,48000,market,active_or_seen,3.0,22.0,24.5,13.0
2026-07-09T01:39:29,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24507140,429900,2025,52740,market,active_or_seen,3.0,26.0,24.5,14.200000000000001
2026-07-09T01:39:59,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24238874,459800,2025,32520,market,active_or_seen,12.0,12.0,24.5,14.5
2026-07-09T01:39:32,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24648679,469000,2025,30030,market,active_or_seen,13.0,11.0,24.5,14.700000000000001
2026-07-09T01:40:32,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24629575,469900,2025,24120,market,active_or_seen,16.5,7.0,24.5,15.25
2026-07-09T01:40:37,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24629568,449900,2025,43880,market,active_or_seen,11.0,18.0,24.5,15.799999999999999
2026-07-09T01:40:23,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24629587,469900,2025,26180,market,active_or_seen,16.5,9.0,24.5,15.85
2026-07-09T01:39:40,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24647072,439900,2025,49900,market,active_or_seen,8.5,24.0,24.5,16.35
2026-07-09T01:40:15,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24169068,499900,2025,23360,market,active_or_seen,23.5,4.0,24.5,17.85
2026-07-09T01:39:48,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24067604,524900,2025,24010,market,active_or_seen,25.0,6.0,24.5,19.200000000000003
2026-07-09T01:40:43,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24628159,534800,2025,10520,market,active_or_seen,28.0,1.0,24.5,19.200000000000003
2026-07-09T01:40:56,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24627401,529900,2025,23270,market,active_or_seen,27.0,3.0,24.5,19.3
2026-07-09T01:40:01,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/23944421,489900,2025,34690,market,active_or_seen,22.0,13.0,24.5,19.8
2026-07-09T01:38:50,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24459905,479800,2025,43560,market,active_or_seen,20.0,17.0,24.5,20.0
2026-07-09T01:39:34,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24648480,469800,2025,56620,market,active_or_seen,14.0,27.0,24.5,20.0
2026-07-09T01:40:45,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24627458,469900,2025,48010,market,active_or_seen,16.5,23.0,24.5,20.049999999999997
2026-07-09T01:39:56,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24284721,529800,2025,25220,market,active_or_seen,26.0,8.0,24.5,20.3
2026-07-09T01:40:40,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24629565,479900,2025,44340,market,active_or_seen,21.0,19.0,24.5,21.1
2026-07-09T01:40:34,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24629573,469900,2025,66150,market,active_or_seen,16.5,28.0,24.5,21.549999999999997
2026-07-09T01:40:13,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24633492,479000,2025,50250,market,active_or_seen,19.0,25.0,24.5,21.9
2026-07-09T01:40:51,Volvo,EX40,EX40,Volvo EX40,Volvo EX40,https://www.blocket.se/mobility/item/24627414,499900,2025,47780,market,active_or_seen,23.5,21.0,24.5,22.950000000000003
